Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) description,Result by Reviewer A,Result by Reviewer B,Result by Reviewer C,Result by Reviewer X,accepts,lifecycle:transition,rejects
58,invite additional reviewer,Anne,2008-08-22 01:00:00.000,2008-08-22 01:00:00.000,Variant 2,2,Simulated process instance,,,,,,complete,
58,get review X,Sara,2008-08-27 01:00:00.000,2008-08-27 01:00:00.000,Variant 2,2,Simulated process instance,,,,accept,,complete,
58,decide,Wil,2009-04-25 01:00:00.000,2009-04-27 01:00:00.000,Variant 2,2,Simulated process instance,,,,,2,complete,2
58,invite additional reviewer,Anne,2009-04-27 01:00:00.000,2009-04-27 01:00:00.000,Variant 2,2,Simulated process instance,,,,,,complete,
58,time-out X,__INVALID__,2009-05-01 01:00:00.000,2009-05-01 01:00:00.000,Variant 2,2,Simulated process instance,,,,,,complete,
58,decide,Wil,2009-05-12 01:00:00.000,2009-05-16 01:00:00.000,Variant 2,2,Simulated process instance,,,,,2,complete,2
58,invite additional reviewer,Anne,2009-05-16 01:00:00.000,2009-05-18 01:00:00.000,Variant 2,2,Simulated process instance,,,,,,complete,
58,get review X,Pam,2009-05-18 01:00:00.000,2009-05-18 01:00:00.000,Variant 2,2,Simulated process instance,,,,accept,,complete,
58,decide,Wil,2010-01-25 00:00:00.000,2010-01-30 00:00:00.000,Variant 2,2,Simulated process instance,,,,,3,complete,2
58,accept,Anne,2010-01-30 00:00:00.000,2010-02-03 00:00:00.000,Variant 2,2,Simulated process instance,,,,,,complete,
59,invite reviewers,Anne,2006-08-12 01:00:00.000,2006-08-14 01:00:00.000,Variant 55,55,Simulated process instance,,,,,,complete,
59,time-out 3,__INVALID__,2006-08-14 01:00:00.000,2006-08-14 01:00:00.000,Variant 55,55,Simulated process instance,,,,,,complete,
59,get review 2,Pam,2006-08-19 01:00:00.000,2006-08-19 01:00:00.000,Variant 55,55,Simulated process instance,,accept,,,,complete,
59,get review 1,Pete,2006-08-19 01:00:00.000,2006-08-19 01:00:00.000,Variant 55,55,Simulated process instance,reject,,,,,complete,
59,collect reviews,Mike,2006-08-20 01:00:00.000,2006-08-22 01:00:00.000,Variant 55,55,Simulated process instance,,,,,,complete,
59,decide,Wil,2007-03-25 00:00:00.000,2007-03-26 01:00:00.000,Variant 55,55,Simulated process instance,,,,,1,complete,1
59,invite additional reviewer,Anne,2007-03-29 01:00:00.000,2007-03-31 01:00:00.000,Variant 55,55,Simulated process instance,,,,,,complete,
59,time-out X,__INVALID__,2007-04-01 01:00:00.000,2007-04-01 01:00:00.000,Variant 55,55,Simulated process instance,,,,,,complete,
59,decide,Wil,2007-05-07 01:00:00.000,2007-05-08 01:00:00.000,Variant 55,55,Simulated process instance,,,,,1,complete,1
59,invite additional reviewer,Mike,2007-05-11 01:00:00.000,2007-05-16 01:00:00.000,Variant 55,55,Simulated process instance,,,,,,complete,
59,time-out X,__INVALID__,2007-05-23 01:00:00.000,2007-05-23 01:00:00.000,Variant 55,55,Simulated process instance,,,,,,complete,
59,decide,Wil,2007-10-02 01:00:00.000,2007-10-06 01:00:00.000,Variant 55,55,Simulated process instance,,,,,1,complete,1
59,invite additional reviewer,Anne,2007-10-06 01:00:00.000,2007-10-10 01:00:00.000,Variant 55,55,Simulated process instance,,,,,,complete,
59,get review X,Mary,2007-10-12 01:00:00.000,2007-10-12 01:00:00.000,Variant 55,55,Simulated process instance,,,,accept,,complete,
59,decide,Wil,2007-11-26 00:00:00.000,2007-11-30 00:00:00.000,Variant 55,55,Simulated process instance,,,,,2,complete,1
59,invite additional reviewer,Anne,2007-11-30 00:00:00.000,2007-12-01 00:00:00.000,Variant 55,55,Simulated process instance,,,,,,complete,
59,get review X,Carol,2007-12-02 00:00:00.000,2007-12-02 00:00:00.000,Variant 55,55,Simulated process instance,,,,accept,,complete,
59,decide,Wil,2008-05-30 01:00:00.000,2008-06-01 01:00:00.000,Variant 55,55,Simulated process instance,,,,,3,complete,1
59,accept,Anne,2008-06-01 01:00:00.000,2008-06-04 01:00:00.000,Variant 55,55,Simulated process instance,,,,,,complete,
6,invite reviewers,Anne,2006-01-17 00:00:00.000,2006-01-18 00:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,time-out 1,__INVALID__,2006-01-23 00:00:00.000,2006-01-23 00:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,time-out 2,__INVALID__,2006-01-23 00:00:00.000,2006-01-23 00:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,time-out 3,__INVALID__,2006-01-28 00:00:00.000,2006-01-28 00:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,collect reviews,Mike,2006-01-28 00:00:00.000,2006-01-29 00:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,decide,Wil,2006-02-06 00:00:00.000,2006-02-10 00:00:00.000,Variant 56,56,Simulated process instance,,,,,1,complete,0
6,invite additional reviewer,Mike,2006-02-11 00:00:00.000,2006-02-14 00:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,get review X,Carol,2006-02-17 00:00:00.000,2006-02-17 00:00:00.000,Variant 56,56,Simulated process instance,,,,accept,,complete,
6,decide,Wil,2006-06-02 01:00:00.000,2006-06-05 01:00:00.000,Variant 56,56,Simulated process instance,,,,,2,complete,0
6,invite additional reviewer,Mike,2006-06-07 01:00:00.000,2006-06-07 01:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,time-out X,__INVALID__,2006-06-15 01:00:00.000,2006-06-15 01:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,decide,Wil,2006-08-04 01:00:00.000,2006-08-09 01:00:00.000,Variant 56,56,Simulated process instance,,,,,2,complete,0
6,invite additional reviewer,Mike,2006-10-14 01:00:00.000,2006-10-19 01:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,time-out X,__INVALID__,2006-10-20 01:00:00.000,2006-10-20 01:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,decide,Wil,2006-11-04 00:00:00.000,2006-11-06 00:00:00.000,Variant 56,56,Simulated process instance,,,,,2,complete,0
6,invite additional reviewer,Anne,2007-03-07 00:00:00.000,2007-03-10 00:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,time-out X,__INVALID__,2007-03-15 00:00:00.000,2007-03-15 00:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,decide,Wil,2007-05-01 01:00:00.000,2007-05-02 01:00:00.000,Variant 56,56,Simulated process instance,,,,,2,complete,0
6,invite additional reviewer,Mike,2007-05-02 01:00:00.000,2007-05-03 01:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,time-out X,__INVALID__,2007-05-07 01:00:00.000,2007-05-07 01:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,decide,Wil,2008-02-26 00:00:00.000,2008-02-29 00:00:00.000,Variant 56,56,Simulated process instance,,,,,2,complete,0
6,invite additional reviewer,Mike,2008-02-29 00:00:00.000,2008-03-03 00:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,time-out X,__INVALID__,2008-03-13 00:00:00.000,2008-03-13 00:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,decide,Wil,2008-05-17 01:00:00.000,2008-05-22 01:00:00.000,Variant 56,56,Simulated process instance,,,,,2,complete,0
6,invite additional reviewer,Anne,2008-05-22 01:00:00.000,2008-05-23 01:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,get review X,Sam,2008-05-27 01:00:00.000,2008-05-27 01:00:00.000,Variant 56,56,Simulated process instance,,,,reject,,complete,
6,decide,Wil,2009-05-21 01:00:00.000,2009-05-23 01:00:00.000,Variant 56,56,Simulated process instance,,,,,2,complete,1
6,invite additional reviewer,Anne,2009-05-23 01:00:00.000,2009-05-25 01:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,time-out X,__INVALID__,2009-05-26 01:00:00.000,2009-05-26 01:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,decide,Wil,2009-08-31 01:00:00.000,2009-09-04 01:00:00.000,Variant 56,56,Simulated process instance,,,,,2,complete,1
6,invite additional reviewer,Anne,2009-09-04 01:00:00.000,2009-09-09 01:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,time-out X,__INVALID__,2009-09-11 01:00:00.000,2009-09-11 01:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,decide,Wil,2009-12-04 00:00:00.000,2009-12-09 00:00:00.000,Variant 56,56,Simulated process instance,,,,,2,complete,1
6,invite additional reviewer,Anne,2009-12-09 00:00:00.000,2009-12-10 00:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,time-out X,__INVALID__,2009-12-13 00:00:00.000,2009-12-13 00:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,decide,Wil,2009-12-16 00:00:00.000,2009-12-16 00:00:00.000,Variant 56,56,Simulated process instance,,,,,2,complete,1
6,invite additional reviewer,Anne,2009-12-16 00:00:00.000,2009-12-21 00:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,get review X,John,2009-12-22 00:00:00.000,2009-12-22 00:00:00.000,Variant 56,56,Simulated process instance,,,,accept,,complete,
6,decide,Wil,2010-01-30 00:00:00.000,2010-01-30 00:00:00.000,Variant 56,56,Simulated process instance,,,,,3,complete,1
6,invite additional reviewer,Mike,2010-01-30 00:00:00.000,2010-02-01 00:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,get review X,Pete,2010-02-02 00:00:00.000,2010-02-02 00:00:00.000,Variant 56,56,Simulated process instance,,,,reject,,complete,
6,decide,Wil,2010-04-21 01:00:00.000,2010-04-21 01:00:00.000,Variant 56,56,Simulated process instance,,,,,3,complete,2
6,invite additional reviewer,Mike,2010-04-21 01:00:00.000,2010-04-24 01:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,time-out X,__INVALID__,2010-05-03 01:00:00.000,2010-05-03 01:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,decide,Wil,2010-05-07 01:00:00.000,2010-05-09 01:00:00.000,Variant 56,56,Simulated process instance,,,,,3,complete,2
6,invite additional reviewer,Anne,2010-05-09 01:00:00.000,2010-05-14 01:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,get review X,Mary,2010-05-19 01:00:00.000,2010-05-19 01:00:00.000,Variant 56,56,Simulated process instance,,,,reject,,complete,
6,decide,Wil,2010-05-21 01:00:00.000,2010-05-24 01:00:00.000,Variant 56,56,Simulated process instance,,,,,3,complete,3
6,invite additional reviewer,Mike,2010-05-24 01:00:00.000,2010-05-26 01:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,time-out X,__INVALID__,2010-05-31 01:00:00.000,2010-05-31 01:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
6,decide,Wil,2010-06-02 01:00:00.000,2010-06-03 01:00:00.000,Variant 56,56,Simulated process instance,,,,,3,complete,3
6,reject,Anne,2010-06-03 01:00:00.000,2010-06-04 01:00:00.000,Variant 56,56,Simulated process instance,,,,,,complete,
60,invite reviewers,Mike,2006-09-26 01:00:00.000,2006-09-30 01:00:00.000,Variant 57,57,Simulated process instance,,,,,,complete,
60,get review 1,Pete,2006-10-03 01:00:00.000,2006-10-03 01:00:00.000,Variant 57,57,Simulated process instance,reject,,,,,complete,
60,get review 2,Mary,2006-10-04 01:00:00.000,2006-10-04 01:00:00.000,Variant 57,57,Simulated process instance,,reject,,,,complete,
60,time-out 3,__INVALID__,2006-10-05 01:00:00.000,2006-10-05 01:00:00.000,Variant 57,57,Simulated process instance,,,,,,complete,
60,collect reviews,Mike,2006-11-06 00:00:00.000,2006-11-09 00:00:00.000,Variant 57,57,Simulated process instance,,,,,,complete,
60,decide,Wil,2007-01-01 00:00:00.000,2007-01-05 00:00:00.000,Variant 57,57,Simulated process instance,,,,,0,complete,2
60,invite additional reviewer,Anne,2007-01-26 00:00:00.000,2007-01-28 00:00:00.000,Variant 57,57,Simulated process instance,,,,,,complete,
60,get review X,John,2007-01-31 00:00:00.000,2007-01-31 00:00:00.000,Variant 57,57,Simulated process instance,,,,accept,,complete,
60,decide,Wil,2007-04-30 01:00:00.000,2007-05-01 01:00:00.000,Variant 57,57,Simulated process instance,,,,,1,complete,2
60,invite additional reviewer,Anne,2007-05-01 01:00:00.000,2007-05-01 01:00:00.000,Variant 57,57,Simulated process instance,,,,,,complete,
60,time-out X,__INVALID__,2007-05-02 01:00:00.000,2007-05-02 01:00:00.000,Variant 57,57,Simulated process instance,,,,,,complete,
60,decide,Wil,2007-08-19 01:00:00.000,2007-08-22 01:00:00.000,Variant 57,57,Simulated process instance,,,,,1,complete,2
60,invite additional reviewer,Mike,2007-08-24 01:00:00.000,2007-08-24 01:00:00.000,Variant 57,57,Simulated process instance,,,,,,complete,
60,time-out X,__INVALID__,2007-08-26 01:00:00.000,2007-08-26 01:00:00.000,Variant 57,57,Simulated process instance,,,,,,complete,
60,decide,Wil,2008-01-29 00:00:00.000,2008-01-29 00:00:00.000,Variant 57,57,Simulated process instance,,,,,1,complete,2
60,invite additional reviewer,Mike,2008-01-29 00:00:00.000,2008-02-01 00:00:00.000,Variant 57,57,Simulated process instance,,,,,,complete,
60,time-out X,__INVALID__,2008-02-08 00:00:00.000,2008-02-08 00:00:00.000,Variant 57,57,Simulated process instance,,,,,,complete,
60,decide,Wil,2008-03-09 00:00:00.000,2008-03-13 00:00:00.000,Variant 57,57,Simulated process instance,,,,,1,complete,2
60,invite additional reviewer,Mike,2008-03-13 00:00:00.000,2008-03-15 00:00:00.000,Variant 57,57,Simulated process instance,,,,,,complete,
60,get review X,John,2008-03-16 00:00:00.000,2008-03-16 00:00:00.000,Variant 57,57,Simulated process instance,,,,reject,,complete,
60,decide,Wil,2008-09-07 01:00:00.000,2008-09-10 01:00:00.000,Variant 57,57,Simulated process instance,,,,,1,complete,3
60,invite additional reviewer,Anne,2008-09-10 01:00:00.000,2008-09-10 01:00:00.000,Variant 57,57,Simulated process instance,,,,,,complete,
60,get review X,Pam,2008-09-15 01:00:00.000,2008-09-15 01:00:00.000,Variant 57,57,Simulated process instance,,,,reject,,complete,
60,decide,Wil,2009-07-08 01:00:00.000,2009-07-12 01:00:00.000,Variant 57,57,Simulated process instance,,,,,1,complete,4
60,invite additional reviewer,Mike,2009-07-12 01:00:00.000,2009-07-17 01:00:00.000,Variant 57,57,Simulated process instance,,,,,,complete,
60,get review X,Pam,2009-07-20 01:00:00.000,2009-07-20 01:00:00.000,Variant 57,57,Simulated process instance,,,,accept,,complete,
60,decide,Wil,2009-09-14 01:00:00.000,2009-09-19 01:00:00.000,Variant 57,57,Simulated process instance,,,,,2,complete,4
60,invite additional reviewer,Mike,2009-09-19 01:00:00.000,2009-09-22 01:00:00.000,Variant 57,57,Simulated process instance,,,,,,complete,
60,time-out X,__INVALID__,2009-09-23 01:00:00.000,2009-09-23 01:00:00.000,Variant 57,57,Simulated process instance,,,,,,complete,
60,decide,Wil,2010-01-08 00:00:00.000,2010-01-12 00:00:00.000,Variant 57,57,Simulated process instance,,,,,2,complete,4
60,reject,Mike,2010-01-12 00:00:00.000,2010-01-17 00:00:00.000,Variant 57,57,Simulated process instance,,,,,,complete,
61,invite reviewers,Anne,2006-09-21 01:00:00.000,2006-09-22 01:00:00.000,Variant 58,58,Simulated process instance,,,,,,complete,
61,time-out 1,__INVALID__,2006-09-26 01:00:00.000,2006-09-26 01:00:00.000,Variant 58,58,Simulated process instance,,,,,,complete,
61,get review 2,Pete,2006-09-26 01:00:00.000,2006-09-26 01:00:00.000,Variant 58,58,Simulated process instance,,accept,,,,complete,
61,time-out 3,__INVALID__,2006-09-27 01:00:00.000,2006-09-27 01:00:00.000,Variant 58,58,Simulated process instance,,,,,,complete,
61,collect reviews,Anne,2006-10-15 01:00:00.000,2006-10-16 01:00:00.000,Variant 58,58,Simulated process instance,,,,,,complete,
61,decide,Wil,2006-11-27 00:00:00.000,2006-11-30 00:00:00.000,Variant 58,58,Simulated process instance,,,,,1,complete,0
61,invite additional reviewer,Mike,2006-12-21 00:00:00.000,2006-12-23 00:00:00.000,Variant 58,58,Simulated process instance,,,,,,complete,
61,get review X,Sam,2007-01-02 00:00:00.000,2007-01-02 00:00:00.000,Variant 58,58,Simulated process instance,,,,accept,,complete,
61,decide,Wil,2007-02-25 00:00:00.000,2007-02-28 00:00:00.000,Variant 58,58,Simulated process instance,,,,,2,complete,0
61,invite additional reviewer,Mike,2007-04-22 01:00:00.000,2007-04-27 01:00:00.000,Variant 58,58,Simulated process instance,,,,,,complete,
61,time-out X,__INVALID__,2007-04-29 01:00:00.000,2007-04-29 01:00:00.000,Variant 58,58,Simulated process instance,,,,,,complete,
61,decide,Wil,2008-02-13 00:00:00.000,2008-02-16 00:00:00.000,Variant 58,58,Simulated process instance,,,,,2,complete,0
61,invite additional reviewer,Anne,2008-02-16 00:00:00.000,2008-02-20 00:00:00.000,Variant 58,58,Simulated process instance,,,,,,complete,
61,get review X,Sam,2008-02-22 00:00:00.000,2008-02-22 00:00:00.000,Variant 58,58,Simulated process instance,,,,accept,,complete,
61,decide,Wil,2008-07-05 01:00:00.000,2008-07-05 01:00:00.000,Variant 58,58,Simulated process instance,,,,,3,complete,0
61,invite additional reviewer,Anne,2008-07-05 01:00:00.000,2008-07-10 01:00:00.000,Variant 58,58,Simulated process instance,,,,,,complete,
61,get review X,Pam,2008-07-13 01:00:00.000,2008-07-13 01:00:00.000,Variant 58,58,Simulated process instance,,,,reject,,complete,
61,decide,Wil,2008-08-18 01:00:00.000,2008-08-19 01:00:00.000,Variant 58,58,Simulated process instance,,,,,3,complete,1
61,accept,Mike,2008-08-19 01:00:00.000,2008-08-22 01:00:00.000,Variant 58,58,Simulated process instance,,,,,,complete,
62,invite reviewers,Mike,2006-09-02 01:00:00.000,2006-09-07 01:00:00.000,Variant 59,59,Simulated process instance,,,,,,complete,
62,get review 1,John,2006-09-08 01:00:00.000,2006-09-08 01:00:00.000,Variant 59,59,Simulated process instance,reject,,,,,complete,
62,get review 2,Sara,2006-09-11 01:00:00.000,2006-09-11 01:00:00.000,Variant 59,59,Simulated process instance,,reject,,,,complete,
62,time-out 3,__INVALID__,2006-09-13 01:00:00.000,2006-09-13 01:00:00.000,Variant 59,59,Simulated process instance,,,,,,complete,
62,collect reviews,Mike,2006-09-21 01:00:00.000,2006-09-25 01:00:00.000,Variant 59,59,Simulated process instance,,,,,,complete,
62,decide,Wil,2007-01-12 00:00:00.000,2007-01-16 00:00:00.000,Variant 59,59,Simulated process instance,,,,,0,complete,2
62,invite additional reviewer,Mike,2007-02-09 00:00:00.000,2007-02-14 00:00:00.000,Variant 59,59,Simulated process instance,,,,,,complete,
62,get review X,Sam,2007-02-16 00:00:00.000,2007-02-16 00:00:00.000,Variant 59,59,Simulated process instance,,,,accept,,complete,
62,decide,Wil,2007-05-08 01:00:00.000,2007-05-08 01:00:00.000,Variant 59,59,Simulated process instance,,,,,1,complete,2
62,invite additional reviewer,Anne,2007-05-08 01:00:00.000,2007-05-11 01:00:00.000,Variant 59,59,Simulated process instance,,,,,,complete,
62,get review X,Pam,2007-05-16 01:00:00.000,2007-05-16 01:00:00.000,Variant 59,59,Simulated process instance,,,,reject,,complete,
62,decide,Wil,2007-08-30 01:00:00.000,2007-09-04 01:00:00.000,Variant 59,59,Simulated process instance,,,,,1,complete,3
62,invite additional reviewer,Anne,2007-09-04 01:00:00.000,2007-09-06 01:00:00.000,Variant 59,59,Simulated process instance,,,,,,complete,
62,get review X,Mary,2007-09-09 01:00:00.000,2007-09-09 01:00:00.000,Variant 59,59,Simulated process instance,,,,accept,,complete,
62,decide,Wil,2008-01-29 00:00:00.000,2008-02-02 00:00:00.000,Variant 59,59,Simulated process instance,,,,,2,complete,3
62,invite additional reviewer,Anne,2008-02-02 00:00:00.000,2008-02-06 00:00:00.000,Variant 59,59,Simulated process instance,,,,,,complete,
62,get review X,Carol,2008-02-09 00:00:00.000,2008-02-09 00:00:00.000,Variant 59,59,Simulated process instance,,,,reject,,complete,
62,decide,Wil,2008-05-05 01:00:00.000,2008-05-05 01:00:00.000,Variant 59,59,Simulated process instance,,,,,2,complete,4
62,reject,Mike,2008-05-05 01:00:00.000,2008-05-09 01:00:00.000,Variant 59,59,Simulated process instance,,,,,,complete,
63,invite reviewers,Anne,2006-09-09 01:00:00.000,2006-09-09 01:00:00.000,Variant 60,60,Simulated process instance,,,,,,complete,
63,get review 3,Pete,2006-09-09 01:00:00.000,2006-09-09 01:00:00.000,Variant 60,60,Simulated process instance,,,accept,,,complete,
63,time-out 1,__INVALID__,2006-09-17 01:00:00.000,2006-09-17 01:00:00.000,Variant 60,60,Simulated process instance,,,,,,complete,
63,time-out 2,__INVALID__,2006-09-19 01:00:00.000,2006-09-19 01:00:00.000,Variant 60,60,Simulated process instance,,,,,,complete,
63,collect reviews,Mike,2006-09-25 01:00:00.000,2006-09-26 01:00:00.000,Variant 60,60,Simulated process instance,,,,,,complete,
63,decide,Wil,2006-11-01 00:00:00.000,2006-11-04 00:00:00.000,Variant 60,60,Simulated process instance,,,,,2,complete,0
63,invite additional reviewer,Mike,2006-12-11 00:00:00.000,2006-12-16 00:00:00.000,Variant 60,60,Simulated process instance,,,,,,complete,
63,get review X,Sam,2006-12-16 00:00:00.000,2006-12-16 00:00:00.000,Variant 60,60,Simulated process instance,,,,accept,,complete,
63,decide,Wil,2008-06-30 01:00:00.000,2008-07-01 01:00:00.000,Variant 60,60,Simulated process instance,,,,,3,complete,0
63,invite additional reviewer,Mike,2008-07-03 01:00:00.000,2008-07-05 01:00:00.000,Variant 60,60,Simulated process instance,,,,,,complete,
63,get review X,Pam,2008-07-08 01:00:00.000,2008-07-08 01:00:00.000,Variant 60,60,Simulated process instance,,,,reject,,complete,
63,decide,Wil,2009-06-07 01:00:00.000,2009-06-07 01:00:00.000,Variant 60,60,Simulated process instance,,,,,3,complete,1
63,invite additional reviewer,Mike,2009-06-11 01:00:00.000,2009-06-13 01:00:00.000,Variant 60,60,Simulated process instance,,,,,,complete,
63,get review X,John,2009-06-13 01:00:00.000,2009-06-13 01:00:00.000,Variant 60,60,Simulated process instance,,,,accept,,complete,
63,decide,Wil,2009-07-15 01:00:00.000,2009-07-19 01:00:00.000,Variant 60,60,Simulated process instance,,,,,4,complete,1
63,invite additional reviewer,Mike,2009-07-19 01:00:00.000,2009-07-22 01:00:00.000,Variant 60,60,Simulated process instance,,,,,,complete,
63,get review X,Pete,2009-07-22 01:00:00.000,2009-07-22 01:00:00.000,Variant 60,60,Simulated process instance,,,,accept,,complete,
63,decide,Wil,2009-10-02 01:00:00.000,2009-10-02 01:00:00.000,Variant 60,60,Simulated process instance,,,,,5,complete,1
63,accept,Anne,2009-10-07 01:00:00.000,2009-10-10 01:00:00.000,Variant 60,60,Simulated process instance,,,,,,complete,
64,invite reviewers,Mike,2006-09-01 01:00:00.000,2006-09-02 01:00:00.000,Variant 61,61,Simulated process instance,,,,,,complete,
64,get review 1,Pam,2006-09-02 01:00:00.000,2006-09-02 01:00:00.000,Variant 61,61,Simulated process instance,reject,,,,,complete,
64,time-out 3,__INVALID__,2006-09-02 01:00:00.000,2006-09-02 01:00:00.000,Variant 61,61,Simulated process instance,,,,,,complete,
64,get review 2,John,2006-09-06 01:00:00.000,2006-09-06 01:00:00.000,Variant 61,61,Simulated process instance,,reject,,,,complete,
64,collect reviews,Anne,2006-09-10 01:00:00.000,2006-09-14 01:00:00.000,Variant 61,61,Simulated process instance,,,,,,complete,
64,decide,Wil,2006-09-16 01:00:00.000,2006-09-17 01:00:00.000,Variant 61,61,Simulated process instance,,,,,0,complete,2
64,invite additional reviewer,Anne,2006-10-14 01:00:00.000,2006-10-15 01:00:00.000,Variant 61,61,Simulated process instance,,,,,,complete,
64,get review X,Sara,2006-10-16 01:00:00.000,2006-10-16 01:00:00.000,Variant 61,61,Simulated process instance,,,,reject,,complete,
64,decide,Wil,2006-10-17 01:00:00.000,2006-10-17 01:00:00.000,Variant 61,61,Simulated process instance,,,,,0,complete,3
64,reject,Mike,2006-10-24 01:00:00.000,2006-10-28 01:00:00.000,Variant 61,61,Simulated process instance,,,,,,complete,
65,invite reviewers,Mike,2006-09-11 01:00:00.000,2006-09-15 01:00:00.000,Variant 1,1,Simulated process instance,,,,,,complete,
65,get review 2,Carol,2006-09-16 01:00:00.000,2006-09-16 01:00:00.000,Variant 1,1,Simulated process instance,,reject,,,,complete,
65,get review 1,Sam,2006-09-17 01:00:00.000,2006-09-17 01:00:00.000,Variant 1,1,Simulated process instance,reject,,,,,complete,
65,get review 3,Mary,2006-09-18 01:00:00.000,2006-09-18 01:00:00.000,Variant 1,1,Simulated process instance,,,reject,,,complete,
65,collect reviews,Anne,2006-09-22 01:00:00.000,2006-09-27 01:00:00.000,Variant 1,1,Simulated process instance,,,,,,complete,
65,decide,Wil,2006-10-05 01:00:00.000,2006-10-06 01:00:00.000,Variant 1,1,Simulated process instance,,,,,0,complete,3
65,reject,Anne,2006-10-10 01:00:00.000,2006-10-11 01:00:00.000,Variant 1,1,Simulated process instance,,,,,,complete,
66,invite reviewers,Anne,2006-10-16 01:00:00.000,2006-10-16 01:00:00.000,Variant 62,62,Simulated process instance,,,,,,complete,
66,get review 2,Pete,2006-10-16 01:00:00.000,2006-10-16 01:00:00.000,Variant 62,62,Simulated process instance,,accept,,,,complete,
66,get review 1,Pam,2006-10-19 01:00:00.000,2006-10-19 01:00:00.000,Variant 62,62,Simulated process instance,reject,,,,,complete,
66,time-out 3,__INVALID__,2006-10-23 01:00:00.000,2006-10-23 01:00:00.000,Variant 62,62,Simulated process instance,,,,,,complete,
66,collect reviews,Anne,2006-10-31 00:00:00.000,2006-11-02 00:00:00.000,Variant 62,62,Simulated process instance,,,,,,complete,
66,decide,Wil,2007-01-16 00:00:00.000,2007-01-20 00:00:00.000,Variant 62,62,Simulated process instance,,,,,1,complete,1
66,invite additional reviewer,Mike,2007-01-26 00:00:00.000,2007-01-31 00:00:00.000,Variant 62,62,Simulated process instance,,,,,,complete,
66,time-out X,__INVALID__,2007-02-05 00:00:00.000,2007-02-05 00:00:00.000,Variant 62,62,Simulated process instance,,,,,,complete,
66,decide,Wil,2007-02-06 00:00:00.000,2007-02-09 00:00:00.000,Variant 62,62,Simulated process instance,,,,,1,complete,1
66,invite additional reviewer,Anne,2007-04-13 01:00:00.000,2007-04-17 01:00:00.000,Variant 62,62,Simulated process instance,,,,,,complete,
66,get review X,Sam,2007-04-22 01:00:00.000,2007-04-22 01:00:00.000,Variant 62,62,Simulated process instance,,,,reject,,complete,
66,decide,Wil,2007-08-10 01:00:00.000,2007-08-15 01:00:00.000,Variant 62,62,Simulated process instance,,,,,1,complete,2
66,invite additional reviewer,Anne,2007-08-15 01:00:00.000,2007-08-20 01:00:00.000,Variant 62,62,Simulated process instance,,,,,,complete,
66,get review X,Sara,2007-08-22 01:00:00.000,2007-08-22 01:00:00.000,Variant 62,62,Simulated process instance,,,,reject,,complete,
66,decide,Wil,2007-11-21 00:00:00.000,2007-11-26 00:00:00.000,Variant 62,62,Simulated process instance,,,,,1,complete,3
66,invite additional reviewer,Anne,2007-11-26 00:00:00.000,2007-11-29 00:00:00.000,Variant 62,62,Simulated process instance,,,,,,complete,
66,get review X,Pete,2007-11-30 00:00:00.000,2007-11-30 00:00:00.000,Variant 62,62,Simulated process instance,,,,reject,,complete,
66,decide,Wil,2008-04-29 01:00:00.000,2008-05-01 01:00:00.000,Variant 62,62,Simulated process instance,,,,,1,complete,4
66,reject,Anne,2008-05-01 01:00:00.000,2008-05-04 01:00:00.000,Variant 62,62,Simulated process instance,,,,,,complete,
