Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) description,call centre,duration,lifecycle:transition,location,outcome
2789,S register claim,Call Centre Agent Sydney,1970-01-01 07:09:56.000,1970-01-01 07:19:11.000,Variant 4,4,Simulated process instance,,,complete,,
2789,determine likelihood of claim,Claims handler,1970-01-01 10:24:31.000,1970-01-01 10:25:03.000,Variant 4,4,Simulated process instance,,,complete,,
2789,assess claim,Claims handler,1970-01-01 10:25:03.000,1970-01-01 10:28:14.000,Variant 4,4,Simulated process instance,,,complete,,
2789,initiate payment,Claims handler,1970-01-01 10:28:14.000,1970-01-01 10:28:31.000,Variant 4,4,Simulated process instance,,,complete,,
2789,close claim,Claims handler,1970-01-01 10:28:31.000,1970-01-01 10:29:15.000,Variant 4,4,Simulated process instance,,,complete,,
2789,advise claimant on reimbursement,Claims handler,1970-01-01 10:29:15.000,1970-01-01 10:30:24.000,Variant 4,4,Simulated process instance,,,complete,,
2789,end,Claims handler,1970-01-01 10:30:24.000,1970-01-01 10:30:24.000,Variant 4,4,Simulated process instance,,12049,complete,,processed
279,incoming claim,customer,1970-01-01 01:35:49.000,1970-01-01 01:35:49.000,Variant 2,2,Simulated process instance,Sydney,,complete,,
279,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 01:40:20.000,1970-01-01 01:41:15.000,Variant 2,2,Simulated process instance,,,complete,Sydney,
279,S register claim,Call Centre Agent Sydney,1970-01-01 01:41:15.000,1970-01-01 01:49:56.000,Variant 2,2,Simulated process instance,,,complete,,
279,determine likelihood of claim,Claims handler,1970-01-01 08:18:33.000,1970-01-01 08:18:37.000,Variant 2,2,Simulated process instance,,,complete,,
279,assess claim,Claims handler,1970-01-01 08:18:37.000,1970-01-01 08:21:16.000,Variant 2,2,Simulated process instance,,,complete,,
279,advise claimant on reimbursement,Claims handler,1970-01-01 08:21:16.000,1970-01-01 08:22:05.000,Variant 2,2,Simulated process instance,,,complete,,
279,initiate payment,Claims handler,1970-01-01 08:22:05.000,1970-01-01 08:25:04.000,Variant 2,2,Simulated process instance,,,complete,,
279,close claim,Claims handler,1970-01-01 08:25:04.000,1970-01-01 08:25:09.000,Variant 2,2,Simulated process instance,,,complete,,
279,end,Claims handler,1970-01-01 08:25:09.000,1970-01-01 08:25:09.000,Variant 2,2,Simulated process instance,,24560,complete,,processed
2790,incoming claim,customer,1970-01-01 07:21:32.000,1970-01-01 07:21:32.000,Variant 1,1,Simulated process instance,Brisbane,,complete,,
2790,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 07:44:31.000,1970-01-01 07:45:19.000,Variant 1,1,Simulated process instance,,,complete,Brisbane,
2790,B register claim,Call Centre Agent Brisbane,1970-01-01 07:45:19.000,1970-01-01 07:48:41.000,Variant 1,1,Simulated process instance,,,complete,,
2790,determine likelihood of claim,Claims handler,1970-01-01 11:11:23.000,1970-01-01 11:11:37.000,Variant 1,1,Simulated process instance,,,complete,,
2790,assess claim,Claims handler,1970-01-01 11:11:37.000,1970-01-01 11:23:53.000,Variant 1,1,Simulated process instance,,,complete,,
2790,advise claimant on reimbursement,Claims handler,1970-01-01 11:23:53.000,1970-01-01 11:26:39.000,Variant 1,1,Simulated process instance,,,complete,,
2790,initiate payment,Claims handler,1970-01-01 11:26:39.000,1970-01-01 11:28:48.000,Variant 1,1,Simulated process instance,,,complete,,
2790,close claim,Claims handler,1970-01-01 11:28:48.000,1970-01-01 11:29:19.000,Variant 1,1,Simulated process instance,,,complete,,
2790,end,Claims handler,1970-01-01 11:29:19.000,1970-01-01 11:29:19.000,Variant 1,1,Simulated process instance,,14867,complete,,processed
2791,incoming claim,customer,1970-01-01 07:10:00.000,1970-01-01 07:10:00.000,Variant 8,8,Simulated process instance,Sydney,,complete,,
2791,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 07:10:00.000,1970-01-01 07:10:24.000,Variant 8,8,Simulated process instance,,,complete,Sydney,
2791,S register claim,Call Centre Agent Sydney,1970-01-01 07:10:24.000,1970-01-01 07:14:44.000,Variant 8,8,Simulated process instance,,,complete,,
2791,determine likelihood of claim,Claims handler,1970-01-01 07:30:14.000,1970-01-01 07:30:24.000,Variant 8,8,Simulated process instance,,,complete,,
2791,assess claim,Claims handler,1970-01-01 07:30:24.000,1970-01-01 07:41:48.000,Variant 8,8,Simulated process instance,,,complete,,
2791,initiate payment,Claims handler,1970-01-01 07:41:48.000,1970-01-01 07:44:19.000,Variant 8,8,Simulated process instance,,,complete,,
2791,advise claimant on reimbursement,Claims handler,1970-01-01 07:44:19.000,1970-01-01 07:46:39.000,Variant 8,8,Simulated process instance,,,complete,,
2791,close claim,Claims handler,1970-01-01 07:46:39.000,1970-01-01 07:47:20.000,Variant 8,8,Simulated process instance,,,complete,,
2791,end,Claims handler,1970-01-01 07:47:20.000,1970-01-01 07:47:20.000,Variant 8,8,Simulated process instance,,2240,complete,,processed
2792,incoming claim,customer,1970-01-01 07:22:02.000,1970-01-01 07:22:02.000,Variant 1,1,Simulated process instance,Brisbane,,complete,,
2792,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 07:38:01.000,1970-01-01 07:38:03.000,Variant 1,1,Simulated process instance,,,complete,Brisbane,
2792,B register claim,Call Centre Agent Brisbane,1970-01-01 07:38:03.000,1970-01-01 07:44:28.000,Variant 1,1,Simulated process instance,,,complete,,
2792,determine likelihood of claim,Claims handler,1970-01-01 10:52:56.000,1970-01-01 10:52:58.000,Variant 1,1,Simulated process instance,,,complete,,
2792,assess claim,Claims handler,1970-01-01 10:52:58.000,1970-01-01 11:23:06.000,Variant 1,1,Simulated process instance,,,complete,,
2792,advise claimant on reimbursement,Claims handler,1970-01-01 11:23:06.000,1970-01-01 11:25:09.000,Variant 1,1,Simulated process instance,,,complete,,
2792,initiate payment,Claims handler,1970-01-01 11:25:09.000,1970-01-01 11:33:16.000,Variant 1,1,Simulated process instance,,,complete,,
2792,close claim,Claims handler,1970-01-01 11:33:16.000,1970-01-01 11:33:26.000,Variant 1,1,Simulated process instance,,,complete,,
2792,end,Claims handler,1970-01-01 11:33:26.000,1970-01-01 11:33:26.000,Variant 1,1,Simulated process instance,,15084,complete,,processed
2793,incoming claim,customer,1970-01-01 07:10:50.000,1970-01-01 07:10:50.000,Variant 4,4,Simulated process instance,Sydney,,complete,,
2793,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 07:10:50.000,1970-01-01 07:11:09.000,Variant 4,4,Simulated process instance,,,complete,Sydney,
2793,S register claim,Call Centre Agent Sydney,1970-01-01 07:11:09.000,1970-01-01 07:17:49.000,Variant 4,4,Simulated process instance,,,complete,,
2793,determine likelihood of claim,Claims handler,1970-01-01 08:51:07.000,1970-01-01 08:51:26.000,Variant 4,4,Simulated process instance,,,complete,,
2793,assess claim,Claims handler,1970-01-01 08:51:26.000,1970-01-01 09:23:55.000,Variant 4,4,Simulated process instance,,,complete,,
2793,initiate payment,Claims handler,1970-01-01 09:23:55.000,1970-01-01 09:26:07.000,Variant 4,4,Simulated process instance,,,complete,,
2793,close claim,Claims handler,1970-01-01 09:26:07.000,1970-01-01 09:26:11.000,Variant 4,4,Simulated process instance,,,complete,,
2793,advise claimant on reimbursement,Claims handler,1970-01-01 09:26:11.000,1970-01-01 09:27:11.000,Variant 4,4,Simulated process instance,,,complete,,
2793,end,Claims handler,1970-01-01 09:27:11.000,1970-01-01 09:27:11.000,Variant 4,4,Simulated process instance,,8181,complete,,processed
2794,incoming claim,customer,1970-01-01 07:22:05.000,1970-01-01 07:22:05.000,Variant 1,1,Simulated process instance,Brisbane,,complete,,
2794,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 07:24:04.000,1970-01-01 07:24:04.000,Variant 1,1,Simulated process instance,,,complete,Brisbane,
2794,B register claim,Call Centre Agent Brisbane,1970-01-01 07:24:04.000,1970-01-01 07:26:56.000,Variant 1,1,Simulated process instance,,,complete,,
2794,determine likelihood of claim,Claims handler,1970-01-01 12:14:26.000,1970-01-01 12:14:52.000,Variant 1,1,Simulated process instance,,,complete,,
2794,assess claim,Claims handler,1970-01-01 12:14:52.000,1970-01-01 12:16:57.000,Variant 1,1,Simulated process instance,,,complete,,
2794,advise claimant on reimbursement,Claims handler,1970-01-01 12:16:57.000,1970-01-01 12:17:26.000,Variant 1,1,Simulated process instance,,,complete,,
2794,initiate payment,Claims handler,1970-01-01 12:17:26.000,1970-01-01 12:17:31.000,Variant 1,1,Simulated process instance,,,complete,,
2794,close claim,Claims handler,1970-01-01 12:17:31.000,1970-01-01 12:17:34.000,Variant 1,1,Simulated process instance,,,complete,,
2794,end,Claims handler,1970-01-01 12:17:34.000,1970-01-01 12:17:34.000,Variant 1,1,Simulated process instance,,17729,complete,,processed
2795,incoming claim,customer,1970-01-01 07:10:58.000,1970-01-01 07:10:58.000,Variant 8,8,Simulated process instance,Sydney,,complete,,
2795,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 07:10:58.000,1970-01-01 07:11:28.000,Variant 8,8,Simulated process instance,,,complete,Sydney,
2795,S register claim,Call Centre Agent Sydney,1970-01-01 07:11:28.000,1970-01-01 07:11:40.000,Variant 8,8,Simulated process instance,,,complete,,
2795,determine likelihood of claim,Claims handler,1970-01-01 11:50:16.000,1970-01-01 11:50:37.000,Variant 8,8,Simulated process instance,,,complete,,
2795,assess claim,Claims handler,1970-01-01 11:50:37.000,1970-01-01 11:55:26.000,Variant 8,8,Simulated process instance,,,complete,,
2795,initiate payment,Claims handler,1970-01-01 11:55:26.000,1970-01-01 11:58:00.000,Variant 8,8,Simulated process instance,,,complete,,
2795,advise claimant on reimbursement,Claims handler,1970-01-01 11:58:00.000,1970-01-01 12:00:05.000,Variant 8,8,Simulated process instance,,,complete,,
2795,close claim,Claims handler,1970-01-01 12:00:05.000,1970-01-01 12:00:24.000,Variant 8,8,Simulated process instance,,,complete,,
2795,end,Claims handler,1970-01-01 12:00:24.000,1970-01-01 12:00:24.000,Variant 8,8,Simulated process instance,,17366,complete,,processed
2796,incoming claim,customer,1970-01-01 07:22:41.000,1970-01-01 07:22:41.000,Variant 1,1,Simulated process instance,Brisbane,,complete,,
2796,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 07:22:41.000,1970-01-01 07:23:23.000,Variant 1,1,Simulated process instance,,,complete,Brisbane,
2796,B register claim,Call Centre Agent Brisbane,1970-01-01 07:23:23.000,1970-01-01 07:23:36.000,Variant 1,1,Simulated process instance,,,complete,,
2796,determine likelihood of claim,Claims handler,1970-01-01 09:16:10.000,1970-01-01 09:16:18.000,Variant 1,1,Simulated process instance,,,complete,,
2796,assess claim,Claims handler,1970-01-01 09:16:18.000,1970-01-01 09:31:20.000,Variant 1,1,Simulated process instance,,,complete,,
2796,advise claimant on reimbursement,Claims handler,1970-01-01 09:31:20.000,1970-01-01 09:35:40.000,Variant 1,1,Simulated process instance,,,complete,,
2796,initiate payment,Claims handler,1970-01-01 09:35:40.000,1970-01-01 09:37:59.000,Variant 1,1,Simulated process instance,,,complete,,
2796,close claim,Claims handler,1970-01-01 09:37:59.000,1970-01-01 09:39:13.000,Variant 1,1,Simulated process instance,,,complete,,
2796,end,Claims handler,1970-01-01 09:39:13.000,1970-01-01 09:39:13.000,Variant 1,1,Simulated process instance,,8192,complete,,processed
2797,incoming claim,customer,1970-01-01 07:11:31.000,1970-01-01 07:11:31.000,Variant 3,3,Simulated process instance,Sydney,,complete,,
2797,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 07:11:31.000,1970-01-01 07:11:45.000,Variant 3,3,Simulated process instance,,,complete,Sydney,
2797,end,Call Centre Agent Sydney,1970-01-01 07:11:45.000,1970-01-01 07:11:45.000,Variant 3,3,Simulated process instance,,14,complete,,S insufficient information
2798,incoming claim,customer,1970-01-01 07:22:41.000,1970-01-01 07:22:41.000,Variant 6,6,Simulated process instance,Brisbane,,complete,,
2798,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 07:38:37.000,1970-01-01 07:39:47.000,Variant 6,6,Simulated process instance,,,complete,Brisbane,
2798,B register claim,Call Centre Agent Brisbane,1970-01-01 07:39:47.000,1970-01-01 07:40:58.000,Variant 6,6,Simulated process instance,,,complete,,
2798,determine likelihood of claim,Claims handler,1970-01-01 10:13:46.000,1970-01-01 10:13:59.000,Variant 6,6,Simulated process instance,,,complete,,
2798,end,Claims handler,1970-01-01 10:13:59.000,1970-01-01 10:13:59.000,Variant 6,6,Simulated process instance,,10278,complete,,not liable
2799,incoming claim,customer,1970-01-01 07:11:39.000,1970-01-01 07:11:39.000,Variant 3,3,Simulated process instance,Sydney,,complete,,
2799,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 07:11:39.000,1970-01-01 07:12:21.000,Variant 3,3,Simulated process instance,,,complete,Sydney,
2799,end,Call Centre Agent Sydney,1970-01-01 07:12:21.000,1970-01-01 07:12:21.000,Variant 3,3,Simulated process instance,,42,complete,,S insufficient information
28,incoming claim,customer,1970-01-01 01:03:10.000,1970-01-01 01:03:10.000,Variant 7,7,Simulated process instance,Brisbane,,complete,,
28,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 01:41:12.000,1970-01-01 01:41:25.000,Variant 7,7,Simulated process instance,,,complete,Brisbane,
28,B register claim,Call Centre Agent Brisbane,1970-01-01 01:41:25.000,1970-01-01 01:51:09.000,Variant 7,7,Simulated process instance,,,complete,,
28,determine likelihood of claim,Claims handler,1970-01-01 03:45:33.000,1970-01-01 03:45:42.000,Variant 7,7,Simulated process instance,,,complete,,
28,assess claim,Claims handler,1970-01-01 03:45:42.000,1970-01-01 03:52:09.000,Variant 7,7,Simulated process instance,,,complete,,
28,initiate payment,Claims handler,1970-01-01 03:52:09.000,1970-01-01 03:53:26.000,Variant 7,7,Simulated process instance,,,complete,,
28,close claim,Claims handler,1970-01-01 03:53:26.000,1970-01-01 03:53:36.000,Variant 7,7,Simulated process instance,,,complete,,
28,advise claimant on reimbursement,Claims handler,1970-01-01 03:53:36.000,1970-01-01 03:54:56.000,Variant 7,7,Simulated process instance,,,complete,,
28,end,Claims handler,1970-01-01 03:54:56.000,1970-01-01 03:54:56.000,Variant 7,7,Simulated process instance,,10306,complete,,processed
280,incoming claim,customer,1970-01-01 01:36:53.000,1970-01-01 01:36:53.000,Variant 1,1,Simulated process instance,Brisbane,,complete,,
280,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 04:47:01.000,1970-01-01 04:47:12.000,Variant 1,1,Simulated process instance,,,complete,Brisbane,
280,B register claim,Call Centre Agent Brisbane,1970-01-01 04:47:12.000,1970-01-01 04:54:04.000,Variant 1,1,Simulated process instance,,,complete,,
280,determine likelihood of claim,Claims handler,1970-01-01 09:09:02.000,1970-01-01 09:09:05.000,Variant 1,1,Simulated process instance,,,complete,,
280,assess claim,Claims handler,1970-01-01 09:09:05.000,1970-01-01 09:10:00.000,Variant 1,1,Simulated process instance,,,complete,,
280,advise claimant on reimbursement,Claims handler,1970-01-01 09:10:00.000,1970-01-01 09:13:52.000,Variant 1,1,Simulated process instance,,,complete,,
280,initiate payment,Claims handler,1970-01-01 09:13:52.000,1970-01-01 09:14:52.000,Variant 1,1,Simulated process instance,,,complete,,
280,close claim,Claims handler,1970-01-01 09:14:52.000,1970-01-01 09:15:14.000,Variant 1,1,Simulated process instance,,,complete,,
280,end,Claims handler,1970-01-01 09:15:14.000,1970-01-01 09:15:14.000,Variant 1,1,Simulated process instance,,27501,complete,,processed
2800,incoming claim,customer,1970-01-01 07:23:10.000,1970-01-01 07:23:10.000,Variant 6,6,Simulated process instance,Brisbane,,complete,,
2800,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 07:27:13.000,1970-01-01 07:27:44.000,Variant 6,6,Simulated process instance,,,complete,Brisbane,
2800,B register claim,Call Centre Agent Brisbane,1970-01-01 07:27:44.000,1970-01-01 07:43:42.000,Variant 6,6,Simulated process instance,,,complete,,
2800,determine likelihood of claim,Claims handler,1970-01-01 11:07:56.000,1970-01-01 11:07:58.000,Variant 6,6,Simulated process instance,,,complete,,
2800,end,Claims handler,1970-01-01 11:07:58.000,1970-01-01 11:07:58.000,Variant 6,6,Simulated process instance,,13488,complete,,not liable
2801,incoming claim,customer,1970-01-01 07:11:42.000,1970-01-01 07:11:42.000,Variant 11,11,Simulated process instance,Sydney,,complete,,
2801,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 07:11:42.000,1970-01-01 07:11:48.000,Variant 11,11,Simulated process instance,,,complete,Sydney,
2801,S register claim,Call Centre Agent Sydney,1970-01-01 07:11:48.000,1970-01-01 07:12:41.000,Variant 11,11,Simulated process instance,,,complete,,
2801,determine likelihood of claim,Claims handler,1970-01-01 12:07:46.000,1970-01-01 12:08:38.000,Variant 11,11,Simulated process instance,,,complete,,
2801,assess claim,Claims handler,1970-01-01 12:08:38.000,1970-01-01 12:27:53.000,Variant 11,11,Simulated process instance,,,complete,,
2801,end,Claims handler,1970-01-01 12:27:53.000,1970-01-01 12:27:53.000,Variant 11,11,Simulated process instance,,18971,complete,,rejected
2802,incoming claim,customer,1970-01-01 07:23:21.000,1970-01-01 07:23:21.000,Variant 1,1,Simulated process instance,Brisbane,,complete,,
2802,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 07:29:19.000,1970-01-01 07:29:38.000,Variant 1,1,Simulated process instance,,,complete,Brisbane,
2802,B register claim,Call Centre Agent Brisbane,1970-01-01 07:29:38.000,1970-01-01 07:35:19.000,Variant 1,1,Simulated process instance,,,complete,,
2802,determine likelihood of claim,Claims handler,1970-01-01 09:03:48.000,1970-01-01 09:04:18.000,Variant 1,1,Simulated process instance,,,complete,,
2802,assess claim,Claims handler,1970-01-01 09:04:18.000,1970-01-01 09:04:44.000,Variant 1,1,Simulated process instance,,,complete,,
2802,advise claimant on reimbursement,Claims handler,1970-01-01 09:04:44.000,1970-01-01 09:07:16.000,Variant 1,1,Simulated process instance,,,complete,,
2802,initiate payment,Claims handler,1970-01-01 09:07:16.000,1970-01-01 09:09:39.000,Variant 1,1,Simulated process instance,,,complete,,
2802,close claim,Claims handler,1970-01-01 09:09:39.000,1970-01-01 09:09:51.000,Variant 1,1,Simulated process instance,,,complete,,
2802,end,Claims handler,1970-01-01 09:09:51.000,1970-01-01 09:09:51.000,Variant 1,1,Simulated process instance,,6390,complete,,processed
2803,incoming claim,customer,1970-01-01 07:11:53.000,1970-01-01 07:11:53.000,Variant 2,2,Simulated process instance,Sydney,,complete,,
2803,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 07:11:53.000,1970-01-01 07:12:36.000,Variant 2,2,Simulated process instance,,,complete,Sydney,
2803,S register claim,Call Centre Agent Sydney,1970-01-01 07:12:36.000,1970-01-01 07:16:44.000,Variant 2,2,Simulated process instance,,,complete,,
2803,determine likelihood of claim,Claims handler,1970-01-01 10:45:11.000,1970-01-01 10:45:16.000,Variant 2,2,Simulated process instance,,,complete,,
2803,assess claim,Claims handler,1970-01-01 10:45:16.000,1970-01-01 10:45:17.000,Variant 2,2,Simulated process instance,,,complete,,
2803,advise claimant on reimbursement,Claims handler,1970-01-01 10:45:17.000,1970-01-01 10:48:27.000,Variant 2,2,Simulated process instance,,,complete,,
2803,initiate payment,Claims handler,1970-01-01 10:48:27.000,1970-01-01 10:52:03.000,Variant 2,2,Simulated process instance,,,complete,,
2803,close claim,Claims handler,1970-01-01 10:52:03.000,1970-01-01 10:52:57.000,Variant 2,2,Simulated process instance,,,complete,,
2803,end,Claims handler,1970-01-01 10:52:57.000,1970-01-01 10:52:57.000,Variant 2,2,Simulated process instance,,13264,complete,,processed
2804,incoming claim,customer,1970-01-01 07:23:26.000,1970-01-01 07:23:26.000,Variant 12,12,Simulated process instance,Brisbane,,complete,,
2804,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 07:27:58.000,1970-01-01 07:28:24.000,Variant 12,12,Simulated process instance,,,complete,Brisbane,
2804,end,Call Centre Agent Brisbane,1970-01-01 07:28:24.000,1970-01-01 07:28:24.000,Variant 12,12,Simulated process instance,,298,complete,,B insufficient information
2805,incoming claim,customer,1970-01-01 07:11:58.000,1970-01-01 07:11:58.000,Variant 3,3,Simulated process instance,Sydney,,complete,,
2805,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 07:11:58.000,1970-01-01 07:12:49.000,Variant 3,3,Simulated process instance,,,complete,Sydney,
2805,end,Call Centre Agent Sydney,1970-01-01 07:12:49.000,1970-01-01 07:12:49.000,Variant 3,3,Simulated process instance,,51,complete,,S insufficient information
2806,incoming claim,customer,1970-01-01 07:23:33.000,1970-01-01 07:23:33.000,Variant 6,6,Simulated process instance,Brisbane,,complete,,
2806,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 07:25:01.000,1970-01-01 07:25:10.000,Variant 6,6,Simulated process instance,,,complete,Brisbane,
2806,B register claim,Call Centre Agent Brisbane,1970-01-01 07:25:10.000,1970-01-01 07:29:13.000,Variant 6,6,Simulated process instance,,,complete,,
2806,determine likelihood of claim,Claims handler,1970-01-01 08:21:19.000,1970-01-01 08:21:41.000,Variant 6,6,Simulated process instance,,,complete,,
2806,end,Claims handler,1970-01-01 08:21:41.000,1970-01-01 08:21:41.000,Variant 6,6,Simulated process instance,,3488,complete,,not liable
2807,incoming claim,customer,1970-01-01 07:12:13.000,1970-01-01 07:12:13.000,Variant 2,2,Simulated process instance,Sydney,,complete,,
2807,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 07:12:13.000,1970-01-01 07:12:16.000,Variant 2,2,Simulated process instance,,,complete,Sydney,
2807,S register claim,Call Centre Agent Sydney,1970-01-01 07:12:16.000,1970-01-01 07:16:00.000,Variant 2,2,Simulated process instance,,,complete,,
2807,determine likelihood of claim,Claims handler,1970-01-01 09:51:27.000,1970-01-01 09:51:38.000,Variant 2,2,Simulated process instance,,,complete,,
2807,assess claim,Claims handler,1970-01-01 09:51:38.000,1970-01-01 09:57:03.000,Variant 2,2,Simulated process instance,,,complete,,
2807,advise claimant on reimbursement,Claims handler,1970-01-01 09:57:03.000,1970-01-01 09:58:55.000,Variant 2,2,Simulated process instance,,,complete,,
2807,initiate payment,Claims handler,1970-01-01 09:58:55.000,1970-01-01 10:03:41.000,Variant 2,2,Simulated process instance,,,complete,,
2807,close claim,Claims handler,1970-01-01 10:03:41.000,1970-01-01 10:04:05.000,Variant 2,2,Simulated process instance,,,complete,,
2807,end,Claims handler,1970-01-01 10:04:05.000,1970-01-01 10:04:05.000,Variant 2,2,Simulated process instance,,10312,complete,,processed
2808,incoming claim,customer,1970-01-01 07:24:03.000,1970-01-01 07:24:03.000,Variant 5,5,Simulated process instance,Brisbane,,complete,,
2808,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 07:26:56.000,1970-01-01 07:27:40.000,Variant 5,5,Simulated process instance,,,complete,Brisbane,
2808,B register claim,Call Centre Agent Brisbane,1970-01-01 07:27:40.000,1970-01-01 07:29:03.000,Variant 5,5,Simulated process instance,,,complete,,
2808,determine likelihood of claim,Claims handler,1970-01-01 07:45:46.000,1970-01-01 07:46:10.000,Variant 5,5,Simulated process instance,,,complete,,
2808,assess claim,Claims handler,1970-01-01 07:46:10.000,1970-01-01 07:55:13.000,Variant 5,5,Simulated process instance,,,complete,,
2808,end,Claims handler,1970-01-01 07:55:13.000,1970-01-01 07:55:13.000,Variant 5,5,Simulated process instance,,1870,complete,,rejected
2809,incoming claim,customer,1970-01-01 07:12:32.000,1970-01-01 07:12:32.000,Variant 3,3,Simulated process instance,Sydney,,complete,,
2809,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 07:12:32.000,1970-01-01 07:12:35.000,Variant 3,3,Simulated process instance,,,complete,Sydney,
2809,end,Call Centre Agent Sydney,1970-01-01 07:12:35.000,1970-01-01 07:12:35.000,Variant 3,3,Simulated process instance,,3,complete,,S insufficient information
281,incoming claim,customer,1970-01-01 01:36:02.000,1970-01-01 01:36:02.000,Variant 3,3,Simulated process instance,Sydney,,complete,,
281,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 02:08:47.000,1970-01-01 02:08:57.000,Variant 3,3,Simulated process instance,,,complete,Sydney,
281,end,Call Centre Agent Sydney,1970-01-01 02:08:57.000,1970-01-01 02:08:57.000,Variant 3,3,Simulated process instance,,1975,complete,,S insufficient information
2810,incoming claim,customer,1970-01-01 07:24:03.000,1970-01-01 07:24:03.000,Variant 1,1,Simulated process instance,Brisbane,,complete,,
2810,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 07:29:03.000,1970-01-01 07:29:09.000,Variant 1,1,Simulated process instance,,,complete,Brisbane,
2810,B register claim,Call Centre Agent Brisbane,1970-01-01 07:29:09.000,1970-01-01 07:43:11.000,Variant 1,1,Simulated process instance,,,complete,,
2810,determine likelihood of claim,Claims handler,1970-01-01 10:52:24.000,1970-01-01 10:52:57.000,Variant 1,1,Simulated process instance,,,complete,,
2810,assess claim,Claims handler,1970-01-01 10:52:57.000,1970-01-01 10:57:26.000,Variant 1,1,Simulated process instance,,,complete,,
2810,advise claimant on reimbursement,Claims handler,1970-01-01 10:57:26.000,1970-01-01 10:57:27.000,Variant 1,1,Simulated process instance,,,complete,,
2810,initiate payment,Claims handler,1970-01-01 10:57:27.000,1970-01-01 11:00:08.000,Variant 1,1,Simulated process instance,,,complete,,
2810,close claim,Claims handler,1970-01-01 11:00:08.000,1970-01-01 11:00:29.000,Variant 1,1,Simulated process instance,,,complete,,
2810,end,Claims handler,1970-01-01 11:00:29.000,1970-01-01 11:00:29.000,Variant 1,1,Simulated process instance,,12986,complete,,processed
2811,incoming claim,customer,1970-01-01 07:12:38.000,1970-01-01 07:12:38.000,Variant 4,4,Simulated process instance,Sydney,,complete,,
2811,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 07:12:38.000,1970-01-01 07:13:15.000,Variant 4,4,Simulated process instance,,,complete,Sydney,
2811,S register claim,Call Centre Agent Sydney,1970-01-01 07:13:15.000,1970-01-01 07:17:41.000,Variant 4,4,Simulated process instance,,,complete,,
2811,determine likelihood of claim,Claims handler,1970-01-01 07:59:36.000,1970-01-01 07:59:55.000,Variant 4,4,Simulated process instance,,,complete,,
2811,assess claim,Claims handler,1970-01-01 07:59:55.000,1970-01-01 08:01:06.000,Variant 4,4,Simulated process instance,,,complete,,
2811,initiate payment,Claims handler,1970-01-01 08:01:06.000,1970-01-01 08:03:20.000,Variant 4,4,Simulated process instance,,,complete,,
2811,close claim,Claims handler,1970-01-01 08:03:20.000,1970-01-01 08:03:39.000,Variant 4,4,Simulated process instance,,,complete,,
2811,advise claimant on reimbursement,Claims handler,1970-01-01 08:03:39.000,1970-01-01 08:04:35.000,Variant 4,4,Simulated process instance,,,complete,,
2811,end,Claims handler,1970-01-01 08:04:35.000,1970-01-01 08:04:35.000,Variant 4,4,Simulated process instance,,3117,complete,,processed
2812,incoming claim,customer,1970-01-01 07:24:29.000,1970-01-01 07:24:29.000,Variant 6,6,Simulated process instance,Brisbane,,complete,,
2812,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 07:41:42.000,1970-01-01 07:42:15.000,Variant 6,6,Simulated process instance,,,complete,Brisbane,
2812,B register claim,Call Centre Agent Brisbane,1970-01-01 07:42:15.000,1970-01-01 07:44:02.000,Variant 6,6,Simulated process instance,,,complete,,
2812,determine likelihood of claim,Claims handler,1970-01-01 11:35:21.000,1970-01-01 11:36:14.000,Variant 6,6,Simulated process instance,,,complete,,
2812,end,Claims handler,1970-01-01 11:36:14.000,1970-01-01 11:36:14.000,Variant 6,6,Simulated process instance,,15105,complete,,not liable
